laneID,tLinkID,time,speed,dis,RVID
79403,26,1932.88,16.667,-1,1535
79402,25,1935.92,21.429,-1,1536
79402,25,1938,13.636,-1,1537
79403,25,1938.44,12.5,-1,1538
79401,26,1939.2,15,-1,1539
79402,25,1941.88,16.667,-1,1540
79401,26,1942.56,18.75,-1,1541
79403,26,1943.08,12.5,-1,1542
79402,26,1943.32,12.5,-1,1543
79402,25,1944.52,25,-1,1544
79401,26,1945.24,9.375,-1,1545
79403,26,1945.4,21.429,-1,1546
79402,26,1945.68,12.5,-1,1547
79402,26,1955.68,21.429,-1,1548
79401,26,1957.12,10.714,-1,1549
79403,25,1957.28,25,-1,1550
79402,25,1962.4,13.636,-1,1551
79401,25,1968.68,10,-1,1552
79402,26,1973.56,18.75,-1,1553
79402,26,1978.12,18.75,-1,1554
79402,26,1983.2,18.75,-1,1555
79401,26,1983.48,21.429,-1,1556
79401,26,1986.2,37.5,-1,1557
79402,26,1989.12,16.667,-1,1558
79403,26,1989.4,21.429,-1,1559
79402,25,1991.24,25,-1,1560
79401,25,1991.44,21.429,-1,1561
79403,26,1994.36,13.636,-1,1562
79401,25,1997.76,25,-1,1563
79402,25,1998.48,25,-1,1564
79403,25,2000.24,16.667,-1,1565
79402,26,2002.4,21.429,-1,1566
79402,26,2006.2,18.75,-1,1567
79403,26,2007.36,25,-1,1568
79403,25,2008.12,11.538,-1,1569
79402,26,2008.76,37.5,-1,1570
79402,26,2010.32,18.75,-1,1571
79403,25,2012.36,16.667,-1,1572
79402,26,2014.76,18.75,-1,1573
79403,25,2015.6,25,-1,1574
79402,26,2016.44,15,-1,1575
79401,25,2016.48,75,-1,1576
79402,26,2018.48,15,-1,1577
79403,25,2019,18.75,-1,1578
79402,25,2020.88,16.667,-1,1579
79403,25,2021.4,18.75,-1,1580
79401,25,2022.88,13.636,-1,1581
79403,25,2023.84,15,-1,1582
79403,26,2025.28,25,-1,1583
79402,26,2025.44,18.75,-1,1584
79401,26,2025.96,13.636,-1,1585
79402,25,2026.36,13.636,-1,1586
79402,26,2028.24,16.667,-1,1587
79402,26,2031.44,16.667,-1,1588
79401,26,2033.76,21.429,-1,1589
79402,26,2038.12,18.75,-1,1590
79403,25,2038.8,16.667,-1,1591
79402,26,2039.48,18.75,-1,1592
79402,25,2040.28,15,-1,1593
79403,25,2041.48,16.667,-1,1594
79402,25,2041.72,15,-1,1595
79401,25,2042.04,9.375,-1,1596
79403,25,2042.72,18.75,-1,1597
79402,26,2043.32,15,-1,1598
79403,25,2044.08,21.429,-1,1599
79402,25,2045.64,13.636,-1,1600
79403,26,2045.96,13.636,-1,1601
79403,25,2048.4,12.5,-1,1602
79402,26,2049.2,25,-1,1603
79401,25,2049.24,16.667,-1,1604
79402,26,2051.04,18.75,-1,1605
79403,25,2051.2,12.5,-1,1606
79402,25,2051.84,15,-1,1607
79401,26,2052.56,18.75,-1,1608
79402,25,2053.32,15,-1,1609
79401,25,2053.96,16.667,-1,1610
79403,26,2054.28,21.429,-1,1611
79402,25,2055.24,18.75,-1,1612
79402,26,2056.16,13.636,-1,1613
79403,26,2056.48,18.75,-1,1614
79402,25,2058.4,16.667,-1,1615
79402,25,2060.48,13.636,-1,1616
79403,25,2062.4,15,-1,1617
79403,25,2064.04,13.636,-1,1618
79402,25,2064.88,15,-1,1619
79401,26,2065.48,18.75,-1,1620
79403,25,2067.04,16.667,-1,1621
79402,25,2071.28,13.636,-1,1622
79401,25,2071.96,16.667,-1,1623
79403,26,2072.52,25,-1,1624
79402,25,2075.32,12.5,-1,1625
79401,26,2075.36,25,-1,1626
79403,25,2078.68,21.429,-1,1627
79402,25,2081.64,30,-1,1628
79403,25,2081.68,18.75,-1,1629
79403,26,2082.88,16.667,-1,1630
79402,25,2090.56,18.75,-1,1631
79401,26,2090.88,18.75,-1,1632
79403,25,2091.08,16.667,-1,1633
79402,26,2091.84,21.429,-1,1634
79401,26,2092.84,16.667,-1,1635
79403,25,2093.88,18.75,-1,1636
79403,25,2098.84,25,-1,1637
79401,26,2099.6,15,-1,1638
79402,25,2101,18.75,-1,1639
79403,25,2102.16,15,-1,1640
79402,26,2102.4,16.667,-1,1641
79403,25,2103,21.429,-1,1642
79401,26,2104.24,13.636,-1,1643
79402,25,2106.08,21.429,-1,1644
79402,26,2107.96,15,-1,1645
79401,25,2110,37.5,-1,1646
79402,26,2110.2,25,-1,1647
79403,26,2110.52,21.429,-1,1648
79403,26,2111.24,18.75,-1,1649
79402,26,2111.44,18.75,-1,1650
79401,25,2116.44,37.5,-1,1651
79402,25,2116.48,16.667,-1,1652
79403,25,2117.24,12.5,-1,1653
79402,26,2118.32,15,-1,1654
79402,25,2119.64,16.667,-1,1655
79402,26,2122.44,18.75,-1,1656
79403,26,2123.16,18.75,-1,1657
79402,26,2123.44,18.75,-1,1658
79402,26,2125.64,16.667,-1,1659
79402,25,2127.64,15,-1,1660
79401,25,2129.52,13.636,-1,1661
79403,25,2131.4,15,-1,1662
79402,26,2133.28,16.667,-1,1663
79403,25,2133.48,16.667,-1,1664
79401,26,2134.52,16.667,-1,1665
79402,25,2134.84,18.75,-1,1666
79403,25,2135.96,15,-1,1667
79402,26,2139.2,18.75,-1,1668
79403,25,2139.56,21.429,-1,1669
79402,26,2140.6,21.429,-1,1670
79401,25,2140.84,18.75,-1,1671
79401,25,2148.56,16.667,-1,1672
79402,25,2151.8,18.75,-1,1673
79403,26,2153.92,16.667,-1,1674
79402,25,2154.12,13.636,-1,1675
79402,25,2157.8,25,-1,1676
79402,26,2159.16,25,-1,1677
79402,26,2168.76,16.667,-1,1678
79402,25,2169.88,18.75,-1,1679
79403,26,2169.96,12.5,-1,1680
79401,26,2170.84,8.3333,-1,1681
79402,25,2175.56,12.5,-1,1682
79403,25,2175.8,13.636,-1,1683
79402,25,2177,10.714,-1,1684
79401,26,2177.6,18.75,-1,1685
79402,26,2181.68,13.636,-1,1686
79403,25,2182.88,10.714,-1,1687
79402,26,2183.04,21.429,-1,1688
79403,26,2184.92,15,-1,1689
79402,26,2185.08,11.538,-1,1690
79401,25,2185.68,13.636,-1,1691
79403,25,2186.12,13.636,-1,1692
79403,25,2187.24,13.636,-1,1693
79401,25,2187.68,12.5,-1,1694
79402,25,2188.28,15,-1,1695
79402,25,2189.4,13.636,-1,1696
79402,25,2190.48,9.375,-1,1697
79403,26,2192.04,10.714,-1,1698
79401,25,2192.08,37.5,-1,1699
79402,26,2192.12,16.667,-1,1700
79402,25,2194.12,12.5,-1,1701
79403,25,2194.16,10.714,-1,1702
79401,26,2194.96,12.5,-1,1703
79403,26,2195.52,10.714,-1,1704
79402,25,2195.88,10,-1,1705
79401,26,2196.24,12.5,-1,1706
79403,26,2196.56,10,-1,1707
79402,26,2196.88,10.714,-1,1708
79402,25,2200.12,13.636,-1,1709
79401,26,2201.32,10.714,-1,1710
79403,26,2201.68,15,-1,1711
79402,25,2202.52,10.714,-1,1712
79403,25,2203.56,13.636,-1,1713
79401,25,2204.12,15,-1,1714
79402,26,2204.36,11.538,-1,1715
79403,25,2205.28,13.636,-1,1716
79401,26,2205.56,18.75,-1,1717
79402,25,2206.12,18.75,-1,1718
79403,25,2206.24,10,-1,1719
79402,25,2209.4,16.667,-1,1720
79402,26,2213.24,18.75,-1,1721
79402,26,2216.24,18.75,-1,1722
79402,26,2220.68,15,-1,1723
79401,26,2221.48,16.667,-1,1724
79403,25,2221.76,21.429,-1,1725
79401,25,2223.44,12.5,-1,1726
79401,26,2225.12,16.667,-1,1727
79401,25,2228.52,21.429,-1,1728
79403,26,2229.32,25,-1,1729
79402,26,2230.24,13.636,-1,1730
79402,26,2232.8,15,-1,1731
79401,25,2233.8,16.667,-1,1732
79403,26,2234.52,11.538,-1,1733
79402,25,2236.68,18.75,-1,1734
79403,26,2236.88,25,-1,1735
79402,25,2237.72,16.667,-1,1736
79402,25,2238.6,12.5,-1,1737
79402,26,2242.84,18.75,-1,1738
79403,26,2243.04,18.75,-1,1739
79402,25,2245.52,18.75,-1,1740
79402,25,2247.52,30,-1,1741
79403,26,2248.68,13.636,-1,1742
79402,25,2249.4,30,-1,1743
79401,25,2250.96,18.75,-1,1744
79401,25,2252.2,18.75,-1,1745
79403,25,2252.48,18.75,-1,1746
79402,26,2252.96,21.429,-1,1747
79402,26,2256.08,21.429,-1,1748
79403,26,2256.24,13.636,-1,1749
79402,26,2258.12,16.667,-1,1750
79401,25,2258.88,30,-1,1751
79403,26,2259.6,15,-1,1752
79402,25,2261.32,15,-1,1753
79401,25,2261.6,13.636,-1,1754
79402,26,2262.2,18.75,-1,1755
79402,25,2263.92,16.667,-1,1756
79403,25,2265.2,15,-1,1757
79402,25,2267,21.429,-1,1758
79402,25,2268.08,16.667,-1,1759
79403,25,2268.4,11.538,-1,1760
79401,25,2269.48,30,-1,1761
79402,25,2269.96,15,-1,1762
79403,25,2271.04,16.667,-1,1763
79402,26,2271.32,18.75,-1,1764
79401,26,2271.92,16.667,-1,1765
79403,26,2273.4,13.636,-1,1766
79403,25,2275.04,13.636,-1,1767
79402,25,2275.36,15,-1,1768
79401,25,2275.88,21.429,-1,1769
79403,26,2276.12,15,-1,1770
79402,25,2276.48,15,-1,1771
79401,26,2277.32,15,-1,1772
79402,26,2278.68,18.75,-1,1773
79401,26,2279.56,16.667,-1,1774
79403,25,2280.28,15,-1,1775
79403,26,2281.88,13.636,-1,1776
79401,25,2282.36,21.429,-1,1777
79401,26,2283.56,21.429,-1,1778
79402,25,2284,12.5,-1,1779
79403,26,2287.68,15,-1,1780
79402,26,2288.12,13.636,-1,1781
79401,26,2291.2,16.667,-1,1782
79403,26,2291.4,12.5,-1,1783
79402,26,2292.72,13.636,-1,1784
79403,25,2293.2,16.667,-1,1785
79402,26,2302.48,18.75,-1,1786
79401,26,2302.76,13.636,-1,1787
79402,25,2304.24,15,-1,1788
79403,26,2306.6,21.429,-1,1789
79401,26,2307.08,21.429,-1,1790
79402,25,2307.32,15,-1,1791
79401,26,2307.88,15,-1,1792
79402,26,2310.04,25,-1,1793
79403,26,2310.8,15,-1,1794
79402,25,2314.92,18.75,-1,1795
79402,25,2318.56,12.5,-1,1796
79402,25,2321.88,25,-1,1797
79403,26,2323.16,21.429,-1,1798
79402,26,2323.56,18.75,-1,1799
79403,26,2327.88,18.75,-1,1800
79403,26,2327.88,18.75,-1,1801
79402,26,2329.24,18.75,-1,1802
79402,25,2329.32,25,-1,1803
79403,25,2331,21.429,-1,1804
79403,26,2331,21.429,-1,1805
79402,25,2333.72,15,-1,1806
79402,25,2333.72,15,-1,1807
79402,26,2335.52,15,-1,1808
79402,26,2335.52,15,-1,1809
79403,25,2335.84,12.5,-1,1810
79403,25,2335.96,16.667,-1,1811
79401,26,2337,13.636,-1,1812
79402,25,2337.52,16.667,-1,1813
79402,26,2338.2,21.429,-1,1814
79402,25,2338.72,13.636,-1,1815
79403,26,2338.88,13.636,-1,1816
79402,25,2340,13.636,-1,1817
79403,25,2341.04,13.636,-1,1818
79401,25,2341.96,21.429,-1,1819
79401,26,2343.68,21.429,-1,1820
79402,26,2347.48,18.75,-1,1821
79402,26,2353,16.667,-1,1822
79402,26,2359.72,5.5556,-1,1823
79402,25,2360.72,75,-1,1824
79401,25,2361.52,15,-1,1825
79402,26,2364.96,25,-1,1826
79401,25,2365.92,21.429,-1,1827
79403,25,2367.4,25,-1,1828
79401,25,2367.88,16.667,-1,1829
79402,25,2370.08,16.667,-1,1830
79403,25,2370.76,12.5,-1,1831
79401,26,2371.04,150,-1,1832
79402,25,2371.32,30,-1,1833
79402,26,2373.52,18.75,-1,1834
79403,25,2375.68,15,-1,1835
79403,25,2378.16,21.429,-1,1836
79402,25,2380.68,25,-1,1837
79401,26,2382.2,16.667,-1,1838
79402,25,2382.44,16.667,-1,1839
79403,26,2382.56,21.429,-1,1840
79403,25,2383.56,21.429,-1,1841
79403,26,2385.2,25,-1,1842
79402,25,2389,25,-1,1843
79402,26,2390.24,16.667,-1,1844
79402,26,2391.76,11.538,-1,1845
79401,26,2392.08,12.5,-1,1846
79403,26,2392.72,13.636,-1,1847
79403,26,2394.48,15,-1,1848
79401,25,2394.72,15,-1,1849
79402,26,2394.96,13.636,-1,1850
79401,26,2396.8,16.667,-1,1851
79403,25,2397.32,10,-1,1852
79402,25,2398.6,18.75,-1,1853
79401,25,2400.64,18.75,-1,1854
79403,25,2400.76,37.5,-1,1855
79402,25,2403,16.667,-1,1856
79401,26,2403.08,18.75,-1,1857
79401,25,2404.48,15,-1,1858
79401,26,2406.52,16.667,-1,1859
79402,26,2407.92,16.667,-1,1860
79401,26,2409.12,18.75,-1,1861
79403,26,2409.36,16.667,-1,1862
79402,25,2409.68,13.636,-1,1863
79403,26,2411.52,11.538,-1,1864
79402,25,2411.72,12.5,-1,1865
79403,26,2415,15,-1,1866
79402,26,2423.04,13.636,-1,1867
79401,25,2425.96,16.667,-1,1868
79402,26,2428.96,16.667,-1,1869
79403,25,2431.12,12.5,-1,1870
79402,26,2434.64,16.667,-1,1871
79401,25,2434.96,16.667,-1,1872
79402,25,2436.72,16.667,-1,1873
79402,25,2437.56,16.667,-1,1874
79403,25,2438.52,18.75,-1,1875
79402,25,2439.92,15,-1,1876
79403,25,2440.76,21.429,-1,1877
79402,26,2442.24,16.667,-1,1878
79401,25,2442.48,15,-1,1879
79402,26,2452.84,15,-1,1880
79403,26,2453.52,18.75,-1,1881
79401,26,2454.52,15,-1,1882
79402,26,2458,15,-1,1883
79401,25,2458.2,25,-1,1884
79403,26,2462,16.667,-1,1885
79401,25,2463.88,21.429,-1,1886
79402,25,2464.16,18.75,-1,1887
79402,25,2467.44,16.667,-1,1888
79402,25,2469.28,21.429,-1,1889
79402,25,2472.96,16.667,-1,1890
79402,26,2474.84,16.667,-1,1891
79402,26,2479.88,21.429,-1,1892
79403,25,2480.52,18.75,-1,1893
79402,25,2484.16,13.636,-1,1894
79401,25,2488.6,18.75,-1,1895
79403,26,2489,18.75,-1,1896
79402,26,2489.36,21.429,-1,1897
79401,26,2497.2,11.538,-1,1898
79402,26,2497.36,8.8235,-1,1899
79403,25,2497.52,13.636,-1,1900
79401,26,2499.4,12.5,-1,1901
79403,25,2500.28,13.636,-1,1902
79403,25,2502.48,13.636,-1,1903
79401,26,2502.76,13.636,-1,1904
79402,26,2503.6,16.667,-1,1905
79403,25,2504.24,12.5,-1,1906
79401,25,2504.48,13.636,-1,1907
79402,26,2505.12,16.667,-1,1908
79401,26,2505.52,10,-1,1909
79402,25,2507.4,13.636,-1,1910
79401,26,2507.6,9.375,-1,1911
79403,26,2507.8,18.75,-1,1912
79402,26,2509.04,15,-1,1913
79401,26,2510.52,10.714,-1,1914
79403,26,2511.24,13.636,-1,1915
79403,26,2512.72,12.5,-1,1916
79402,25,2514.68,15,-1,1917
79402,26,2516.08,11.538,-1,1918
79402,25,2518.64,15,-1,1919
79403,26,2518.88,18.75,-1,1920
79401,25,2519.36,30,-1,1921
79403,25,2521.72,12.5,-1,1922
79402,25,2523.32,15,-1,1923
79402,25,2525,10.714,-1,1924
79403,26,2526.28,8.8235,-1,1925
79403,25,2528.68,11.538,-1,1926
79402,25,2529.04,11.538,-1,1927
79401,26,2529.4,15,-1,1928
79403,26,2529.8,13.636,-1,1929
79403,26,2530.84,11.538,-1,1930
79401,26,2531.2,13.636,-1,1931
79402,25,2533.24,12.5,-1,1932
79402,26,2534.76,10,-1,1933
79403,26,2535.08,15,-1,1934
79401,25,2535.72,13.636,-1,1935
79402,25,2535.96,37.5,-1,1936
79403,26,2536.28,11.538,-1,1937
79401,26,2536.68,18.75,-1,1938
79402,25,2541.44,15,-1,1939
79403,25,2542.48,15,-1,1940
79402,26,2544.72,12.5,-1,1941
79401,25,2545.08,13.636,-1,1942
79403,26,2546.24,18.75,-1,1943
79402,25,2549.24,10.714,-1,1944
79403,26,2550.56,15,-1,1945
79402,26,2550.76,13.636,-1,1946
79403,26,2552.68,13.636,-1,1947
79402,26,2553.4,16.667,-1,1948
79402,25,2554.76,25,-1,1949
79401,26,2555.52,25,-1,1950
79402,25,2555.76,25,-1,1951
79402,25,2556.72,13.636,-1,1952
79401,25,2557.24,21.429,-1,1953
79403,26,2559.04,50,-1,1954
79401,25,2560.52,15,-1,1955
79402,25,2563.04,18.75,-1,1956
79403,25,2563.2,18.75,-1,1957
79403,26,2564.48,18.75,-1,1958
79403,26,2569.2,18.75,-1,1959
79401,26,2569.44,16.667,-1,1960
79402,26,2571.52,18.75,-1,1961
79403,26,2574.84,13.636,-1,1962
79401,26,2580.8,18.75,-1,1963
79402,26,2585.72,13.636,-1,1964
79402,25,2592.12,13.636,-1,1965
79402,25,2596.04,13.636,-1,1966
79403,25,2599.4,12.5,-1,1967
79402,26,2600,13.636,-1,1968
79401,25,2603,16.667,-1,1969
79403,26,2603.32,16.667,-1,1970
79402,25,2604.4,13.636,-1,1971
79403,26,2605.08,15,-1,1972
79402,26,2605.72,21.429,-1,1973
79401,25,2606.36,16.667,-1,1974
79402,26,2606.72,25,-1,1975
79403,25,2607.12,37.5,-1,1976
79402,26,2609.48,16.667,-1,1977
79401,26,2611.72,25,-1,1978
79401,25,2616.16,30,-1,1979
79402,25,2616.44,37.5,-1,1980
79403,26,2616.68,21.429,-1,1981
79403,26,2619.36,21.429,-1,1982
79402,25,2619.68,18.75,-1,1983
79401,25,2620.64,30,-1,1984
79401,26,2622.84,21.429,-1,1985
79403,26,2623,75,-1,1986
79402,26,2624.36,18.75,-1,1987
79401,25,2625,16.667,-1,1988
79402,26,2625.92,25,-1,1989
79403,25,2626.48,25,-1,1990
79402,26,2626.84,21.429,-1,1991
79401,25,2628.52,13.636,-1,1992
79403,26,2629.4,25,-1,1993
79403,25,2631.12,12.5,-1,1994
79402,25,2632.24,18.75,-1,1995
79401,26,2635.4,15,-1,1996
79401,25,2642.76,8.8235,-1,1997
79402,25,2643.32,13.636,-1,1998
79403,26,2644.16,13.636,-1,1999
79403,25,2645.2,13.636,-1,2000
79402,25,2645.8,13.636,-1,2001
79403,25,2646.32,13.636,-1,2002
79401,25,2648,15,-1,2003
79403,26,2648.24,15,-1,2004
79402,26,2648.52,12.5,-1,2005
79402,26,2651.68,16.667,-1,2006
79401,25,2652.2,13.636,-1,2007
79402,25,2654.16,15,-1,2008
79401,25,2655.72,18.75,-1,2009
79403,25,2656.8,13.636,-1,2010
79402,25,2657,12.5,-1,2011
79401,25,2657.44,16.667,-1,2012
79403,25,2658.4,18.75,-1,2013
79402,25,2658.44,18.75,-1,2014
79402,26,2660.64,13.636,-1,2015
79403,26,2660.88,12.5,-1,2016
79401,25,2661.12,15,-1,2017
79401,26,2662,13.636,-1,2018
79403,26,2663.24,16.667,-1,2019
79401,26,2664.12,16.667,-1,2020
79403,26,2664.8,12.5,-1,2021
79402,25,2666.72,15,-1,2022
79401,25,2667.04,16.667,-1,2023
79402,25,2668.4,16.667,-1,2024
79402,26,2669.4,18.75,-1,2025
79403,26,2669.6,15,-1,2026
79402,26,2670.52,11.538,-1,2027
79403,26,2671.56,18.75,-1,2028
79402,25,2672.04,12.5,-1,2029
79402,25,2675.4,12.5,-1,2030
79403,26,2676.96,12.5,-1,2031
79403,25,2679.52,13.636,-1,2032
79403,26,2681.48,25,-1,2033
79402,26,2682.2,11.538,-1,2034
79403,25,2683.88,25,-1,2035
79401,26,2684.08,16.667,-1,2036
79402,26,2685.8,18.75,-1,2037
79402,25,2688.48,16.667,-1,2038
79401,26,2688.72,18.75,-1,2039
79402,26,2690.96,16.667,-1,2040
79402,25,2693.56,15,-1,2041
79403,26,2695,21.429,-1,2042
79403,25,2696.24,37.5,-1,2043
79402,25,2696.56,21.429,-1,2044
79402,26,2698.4,13.636,-1,2045
79401,25,2699.08,18.75,-1,2046
79402,26,2699.32,50,-1,2047
79403,25,2700.36,25,-1,2048
79401,25,2701.72,16.667,-1,2049
79401,26,2704.76,16.667,-1,2050
79402,25,2711,13.636,-1,2051
79402,25,2712.16,18.75,-1,2052
79403,26,2712.8,16.667,-1,2053
79403,26,2717.8,25,-1,2054
79402,26,2718.68,25,-1,2055
79403,26,2719.56,30,-1,2056
79402,26,2721.2,15,-1,2057
79401,26,2721.44,25,-1,2058
79403,26,2724.04,16.667,-1,2059
79401,26,2724.2,25,-1,2060
79402,25,2728.32,21.429,-1,2061
79403,26,2730.52,37.5,-1,2062
79402,26,2733.28,18.75,-1,2063
79401,26,2738.32,16.667,-1,2064
79403,25,2744.2,16.667,-1,2065
79402,25,2745.24,13.636,-1,2066
79402,25,2746.68,21.429,-1,2067
79402,26,2747.92,13.636,-1,2068
79403,25,2748.24,15,-1,2069
79401,26,2748.4,30,-1,2070
79403,25,2749.92,16.667,-1,2071
79402,26,2750.92,13.636,-1,2072
79402,25,2752.76,12.5,-1,2073
79403,25,2752.92,21.429,-1,2074
79403,26,2754.56,15,-1,2075
79402,25,2754.92,12.5,-1,2076
79401,25,2755.64,18.75,-1,2077
79403,25,2756.56,13.636,-1,2078
79402,25,2756.8,12.5,-1,2079
79401,26,2760.76,21.429,-1,2080
79403,26,2761.76,18.75,-1,2081
79402,25,2762.8,21.429,-1,2082
79401,25,2763.48,21.429,-1,2083
79403,26,2763.76,13.636,-1,2084
79402,25,2764.12,18.75,-1,2085
79403,25,2767,16.667,-1,2086
79402,26,2767.32,18.75,-1,2087
79401,26,2767.76,18.75,-1,2088
79401,25,2769.96,25,-1,2089
79402,26,2774.36,15,-1,2090
79401,25,2776.56,10.714,-1,2091
79402,26,2776.84,25,-1,2092
79403,26,2777.72,13.636,-1,2093
79402,25,2779.64,18.75,-1,2094
79403,25,2780.4,15,-1,2095
79401,25,2780.88,15,-1,2096
79402,25,2781.36,16.667,-1,2097
79403,25,2783,15,-1,2098
79401,26,2785.56,13.636,-1,2099
79402,26,2787.2,12.5,-1,2100
79401,25,2788.6,11.538,-1,2101
79403,26,2789,11.538,-1,2102
79402,26,2789.44,13.636,-1,2103
79402,26,2790.52,11.538,-1,2104
79403,25,2790.56,13.636,-1,2105
79401,25,2790.6,12.5,-1,2106
79402,25,2791.4,16.667,-1,2107
79403,25,2792.08,13.636,-1,2108
79402,26,2793.24,8.3333,-1,2109
79403,26,2793.6,15,-1,2110
79401,26,2794.44,15,-1,2111
79402,26,2794.68,13.636,-1,2112
79403,25,2796.64,13.636,-1,2113
79402,25,2796.88,15,-1,2114
79402,25,2797.96,10.714,-1,2115
79403,26,2798.76,13.636,-1,2116
79402,26,2799.44,13.636,-1,2117
79401,25,2801.24,13.636,-1,2118
79401,25,2804.56,18.75,-1,2119
79402,26,2804.92,13.636,-1,2120
79403,26,2806.68,16.667,-1,2121
79402,25,2807.16,12.5,-1,2122
79401,25,2807.32,16.667,-1,2123
79403,26,2807.88,16.667,-1,2124
79402,26,2809.72,13.636,-1,2125
79401,25,2810,16.667,-1,2126
79403,25,2810.32,12.5,-1,2127
79401,26,2811.28,21.429,-1,2128
79403,25,2812.32,13.636,-1,2129
79402,26,2812.96,12.5,-1,2130
79401,26,2814.72,12.5,-1,2131
79403,25,2815.48,10.714,-1,2132
79402,25,2815.84,18.75,-1,2133
79402,26,2816.84,15,-1,2134
79401,25,2817.6,12.5,-1,2135
79402,26,2820.32,12.5,-1,2136
79402,26,2824.48,15,-1,2137
79401,25,2824.96,21.429,-1,2138
79402,25,2825.64,18.75,-1,2139
79403,26,2826.56,25,-1,2140
79403,26,2829.84,13.636,-1,2141
79402,26,2831.08,16.667,-1,2142
79403,25,2831.96,9.375,-1,2143
79403,26,2837.64,13.636,-1,2144
79402,26,2839,15,-1,2145
79403,25,2839.2,16.667,-1,2146
79403,25,2841.32,11.538,-1,2147
79402,25,2843.12,11.538,-1,2148
79403,26,2845.72,15,-1,2149
79402,26,2846.16,15,-1,2150
79403,26,2850.64,25,-1,2151
79402,25,2851.08,16.667,-1,2152
79403,25,2851.44,25,-1,2153
79401,25,2852.72,21.429,-1,2154
79402,25,2853.08,21.429,-1,2155
79403,25,2854.4,13.636,-1,2156
79402,26,2857.64,18.75,-1,2157
79402,25,2860.24,16.667,-1,2158
79403,26,2863.84,10.714,-1,2159
79401,25,2867.24,18.75,-1,2160
79402,26,2867.84,21.429,-1,2161
79403,26,2868.04,10.714,-1,2162
79401,25,2869.08,15,-1,2163
79402,25,2869.76,16.667,-1,2164
79402,26,2870.48,21.429,-1,2165
79403,26,2871.04,16.667,-1,2166
79402,25,2871.6,25,-1,2167
79401,26,2872.84,16.667,-1,2168
79403,25,2874.32,12.5,-1,2169
79401,25,2878,18.75,-1,2170
79402,25,2879.36,15,-1,2171
79401,25,2880.36,11.538,-1,2172
79401,25,2886.88,12.5,-1,2173
79402,26,2887.52,25,-1,2174
79402,26,2892,18.75,-1,2175
79403,26,2893.84,25,-1,2176
79402,26,2897.44,18.75,-1,2177
79402,25,2900.48,18.75,-1,2178
79403,25,2902.32,16.667,-1,2179
79403,26,2905.16,18.75,-1,2180
79401,25,2905.64,50,-1,2181
79402,25,2912.04,13.636,-1,2182
79403,26,2912.6,21.429,-1,2183
79403,26,2913.32,25,-1,2184
79403,26,2916.12,18.75,-1,2185
79401,26,2917.08,16.667,-1,2186
79402,25,2921.2,21.429,-1,2187
79403,26,2922.24,21.429,-1,2188
79403,26,2923.68,30,-1,2189
79402,25,2924.36,16.667,-1,2190
79403,26,2925.4,37.5,-1,2191
79401,26,2926.12,25,-1,2192
79403,25,2927.36,25,-1,2193
79402,25,2928.4,8.8235,-1,2194
79402,26,2932.16,18.75,-1,2195
79403,26,2932.44,21.429,-1,2196
79402,25,2932.68,15,-1,2197
79403,25,2934.04,15,-1,2198
79402,25,2935.92,16.667,-1,2199
79402,26,2935.92,16.667,-1,2200
79401,25,2936.96,12.5,-1,2201
79402,26,2937.52,16.667,-1,2202
79403,25,2937.92,13.636,-1,2203
79402,26,2939.2,16.667,-1,2204
79403,25,2939.4,11.538,-1,2205
79403,25,2941.4,13.636,-1,2206
79402,25,2941.96,11.538,-1,2207
79402,25,2947.04,18.75,-1,2208
79402,25,2950.76,30,-1,2209
79403,25,2952.48,13.636,-1,2210
79401,25,2952.84,21.429,-1,2211
79402,25,2953.64,15,-1,2212
79401,25,2954.68,13.636,-1,2213
79402,26,2955.52,18.75,-1,2214
79403,25,2956.32,15,-1,2215
79402,25,2958.08,16.667,-1,2216
79403,26,2958.8,21.429,-1,2217
79402,26,2961.4,13.636,-1,2218
79403,26,2961.6,30,-1,2219
79403,25,2967.56,16.667,-1,2220
79401,26,2967.76,15,-1,2221
79401,25,2972.6,16.667,-1,2222
79403,26,2973.88,16.667,-1,2223
79402,26,2974.52,25,-1,2224
79403,25,2975.92,25,-1,2225
79402,25,2977.04,18.75,-1,2226
79401,26,2977.32,18.75,-1,2227
79403,26,2977.56,21.429,-1,2228
79403,25,2978.36,21.429,-1,2229
79403,25,2981.44,21.429,-1,2230
79401,26,2990.08,18.75,-1,2231
79403,26,2990.56,21.429,-1,2232
79403,25,2992.24,15,-1,2233
79402,26,2992.44,13.636,-1,2234
79403,26,2994.72,16.667,-1,2235
79402,26,2995,16.667,-1,2236
79402,26,2997.64,25,-1,2237
79403,25,2999.6,21.429,-1,2238
79403,26,3001.64,18.75,-1,2239
79402,26,3002.32,21.429,-1,2240
79401,26,3002.52,18.75,-1,2241
79403,26,3004.2,15,-1,2242
79402,26,3005.52,16.667,-1,2243
79401,26,3006.56,12.5,-1,2244
79403,26,3006.6,25,-1,2245
79402,25,3007.4,11.538,-1,2246
79401,25,3007.8,16.667,-1,2247
79401,26,3008.68,13.636,-1,2248
79402,26,3010.36,13.636,-1,2249
79403,26,3010.84,25,-1,2250
79401,26,3012.28,16.667,-1,2251
79403,26,3013.24,16.667,-1,2252
79401,25,3013.28,10.714,-1,2253
79403,25,3015.2,15,-1,2254
