laneID,tLinkID,time,speed,dis
34711,162,1589.56,18.75,-1
34711,162,1590.96,12.5,-1
34713,162,1593.64,18.75,-1
34711,162,1594.36,18.75,-1
34712,162,1594.64,21.429,-1
34712,162,1597.48,18.75,-1
34713,162,1597.84,18.75,-1
34712,162,1601.12,16.667,-1
34713,162,1602.56,16.667,-1
34713,162,1607.84,21.429,-1
34711,162,1608.32,18.75,-1
34713,162,1609.2,15,-1
34712,162,1610.28,16.667,-1
34711,162,1610.52,18.75,-1
34712,162,1611.72,16.667,-1
34713,162,1611.92,13.636,-1
34711,162,1613.48,18.75,-1
34713,162,1614.48,18.75,-1
34712,162,1615.8,25,-1
34713,162,1616.52,18.75,-1
34711,162,1617.08,25,-1
34712,162,1618.24,18.75,-1
34712,162,1622.92,25,-1
34711,162,1623.2,13.636,-1
34713,162,1624.44,18.75,-1
34712,162,1625.12,30,-1
34712,162,1626.28,16.667,-1
34713,162,1626.6,18.75,-1
34713,162,1628.36,21.429,-1
34712,162,1629,13.636,-1
34713,162,1630.36,18.75,-1
34711,162,1631.8,15,-1
34712,162,1632,15,-1
34713,162,1633.24,15,-1
34711,162,1634.04,11.538,-1
34713,162,1634.2,37.5,-1
34712,162,1635.44,16.667,-1
34713,162,1637.28,21.429,-1
34711,162,1637.52,16.667,-1
34712,162,1639.36,13.636,-1
34713,162,1640.56,21.429,-1
34712,162,1642.08,18.75,-1
34713,162,1642.28,18.75,-1
34711,162,1642.64,30,-1
34713,162,1643.04,30,-1
34713,162,1644.8,13.636,-1
34712,162,1645.72,15,-1
34712,162,1649.08,16.667,-1
34713,162,1652.88,13.636,-1
34713,162,1654.44,15,-1
34712,162,1654.76,18.75,-1
34711,162,1655.04,18.75,-1
34711,162,1656.88,16.667,-1
34713,162,1659.2,13.636,-1
34712,162,1660.12,21.429,-1
34712,162,1661.32,15,-1
34712,162,1663.08,18.75,-1
34713,162,1664.08,15,-1
34712,162,1664.56,12.5,-1
34711,162,1665.64,18.75,-1
34713,162,1666.04,18.75,-1
34712,162,1666.84,18.75,-1
34712,162,1667.6,16.667,-1
34711,162,1668.08,15,-1
34713,162,1668.28,13.636,-1
34713,162,1669.08,15,-1
34711,162,1669.32,18.75,-1
34712,162,1670.44,18.75,-1
34713,162,1671.84,13.636,-1
34711,162,1672.48,25,-1
34712,162,1674.6,16.667,-1
34713,162,1675.56,16.667,-1
34711,162,1676.8,12.5,-1
34712,162,1677.48,16.667,-1
34713,162,1678,13.636,-1
34712,162,1678.36,18.75,-1
34711,162,1678.44,12.5,-1
34711,162,1679.24,11.538,-1
34712,162,1679.56,16.667,-1
34713,162,1680.32,12.5,-1
34712,162,1681.96,18.75,-1
34711,162,1682.36,21.429,-1
34711,162,1685.48,16.667,-1
34713,162,1687.48,15,-1
34711,162,1688.2,15,-1
34712,162,1689,8.8235,-1
34713,162,1689.16,18.75,-1
34713,162,1690.8,21.429,-1
34711,162,1690.84,12.5,-1
34712,162,1691.88,16.667,-1
34713,162,1694,18.75,-1
34712,162,1695.08,16.667,-1
34713,162,1696.64,12.5,-1
34712,162,1696.84,12.5,-1
34711,162,1698.08,15,-1
34712,162,1698.4,21.429,-1
34712,162,1699.76,15,-1
34713,162,1701.44,37.5,-1
34712,162,1701.8,16.667,-1
34712,162,1702.72,18.75,-1
34712,162,1704.24,16.667,-1
34713,162,1704.48,13.636,-1
34712,162,1705.24,21.429,-1
34713,162,1707.52,15,-1
34712,162,1707.68,13.636,-1
34712,162,1710.96,12.5,-1
34713,162,1711.92,15,-1
34711,162,1712.24,16.667,-1
34712,162,1712.56,15,-1
34713,162,1712.84,15,-1
34713,162,1714.24,15,-1
34712,162,1715.28,21.429,-1
34711,162,1715.84,21.429,-1
34712,162,1717.28,25,-1
34713,162,1720.4,15,-1
34712,162,1725,18.75,-1
34711,162,1725.72,16.667,-1
34713,162,1727.08,25,-1
34712,162,1728.48,30,-1
34712,162,1729.28,21.429,-1
34713,162,1733.32,30,-1
34711,162,1734.32,15,-1
34712,162,1734.76,13.636,-1
34713,162,1735.48,21.429,-1
34712,162,1736,30,-1
34711,162,1738.36,25,-1
34713,162,1740.48,18.75,-1
34712,162,1740.68,16.667,-1
34711,162,1743.88,15,-1
34713,162,1744.04,75,-1
34712,162,1745.4,18.75,-1
34712,162,1747,21.429,-1
34713,162,1747.16,21.429,-1
34711,162,1754.16,37.5,-1
34712,162,1754.96,18.75,-1
34712,162,1755.84,30,-1
34711,162,1756.24,21.429,-1
34713,162,1756.88,10.714,-1
34712,162,1759.28,12.5,-1
34713,162,1759.52,12.5,-1
34711,162,1760.36,25,-1
34713,162,1761.36,21.429,-1
34713,162,1765.08,16.667,-1
34712,162,1765.28,18.75,-1
34712,162,1766.16,18.75,-1
34712,162,1768.88,21.429,-1
34713,162,1771,11.538,-1
34712,162,1772.2,18.75,-1
34712,162,1773.12,18.75,-1
34711,162,1774.84,18.75,-1
34713,162,1775.2,16.667,-1
34712,162,1776,18.75,-1
34711,162,1776.48,16.667,-1
34713,162,1776.72,15,-1
34712,162,1777.4,21.429,-1
34712,162,1778.52,25,-1
34713,162,1779.8,21.429,-1
34711,162,1780.36,21.429,-1
34713,162,1780.64,16.667,-1
34712,162,1781.68,21.429,-1
34713,162,1782.16,16.667,-1
34712,162,1784.76,21.429,-1
34711,162,1785.32,13.636,-1
34713,162,1785.6,18.75,-1
34711,162,1788.16,21.429,-1
34713,162,1788.4,25,-1
34711,162,1791.08,21.429,-1
34713,162,1791.96,10.714,-1
34712,162,1792.12,25,-1
34712,162,1793.44,18.75,-1
34712,162,1795.24,16.667,-1
34711,162,1795.88,30,-1
34712,162,1798.56,16.667,-1
34713,162,1798.92,18.75,-1
34712,162,1800.76,13.636,-1
34713,162,1802.04,21.429,-1
34712,162,1802.08,15,-1
34711,162,1802.12,10.714,-1
34713,162,1804.88,21.429,-1
34712,162,1806.36,16.667,-1
34712,162,1808.12,21.429,-1
34711,162,1808.36,21.429,-1
34713,162,1809.64,15,-1
34711,162,1810.04,18.75,-1
34712,162,1810.44,16.667,-1
34712,162,1811.88,15,-1
34711,162,1812.48,13.636,-1
34712,162,1814.28,15,-1
34713,162,1815.64,21.429,-1
34712,162,1816.08,18.75,-1
34713,162,1817.76,18.75,-1
34711,162,1818.24,16.667,-1
34712,162,1818.92,21.429,-1
34712,162,1821.4,21.429,-1
34713,162,1821.68,18.75,-1
34713,162,1823.64,25,-1
34711,162,1824.36,25,-1
34713,162,1824.64,18.75,-1
34712,162,1829.76,18.75,-1
34711,162,1834.52,21.429,-1
34712,162,1834.84,25,-1
34712,162,1838.04,13.636,-1
34711,162,1843.6,21.429,-1
34712,162,1846.88,16.667,-1
34711,162,1847.96,21.429,-1
34711,162,1849.4,15,-1
34712,162,1851.24,16.667,-1
34713,162,1851.48,15,-1
34712,162,1852.4,37.5,-1
34712,162,1856.72,18.75,-1
34713,162,1857.08,16.667,-1
34711,162,1858.04,15,-1
34711,162,1859.56,13.636,-1
34712,162,1860.36,25,-1
34713,162,1860.68,16.667,-1
34712,162,1861.52,21.429,-1
34711,162,1864.08,18.75,-1
34713,162,1866.64,18.75,-1
34713,162,1872.12,16.667,-1
34711,162,1873.28,13.636,-1
34713,162,1874.24,16.667,-1
34711,162,1876.68,13.636,-1
34712,162,1877.52,12.5,-1
34713,162,1877.68,16.667,-1
34711,162,1878.24,15,-1
34713,162,1878.68,15,-1
34713,162,1881.28,16.667,-1
34711,162,1882.12,18.75,-1
34711,162,1884.12,18.75,-1
34713,162,1884.28,18.75,-1
34713,162,1885.2,13.636,-1
34711,162,1886.32,25,-1
34712,162,1887.08,11.538,-1
34712,162,1889.56,21.429,-1
34713,162,1890.12,15,-1
34712,162,1890.8,16.667,-1
34711,162,1891.04,15,-1
34713,162,1892.52,18.75,-1
34712,162,1892.76,15,-1
34711,162,1893.12,15,-1
34712,162,1894.6,30,-1
34713,162,1895.28,16.667,-1
34712,162,1896.24,16.667,-1
34711,162,1896.48,15,-1
34711,162,1899.12,30,-1
34712,162,1900.28,18.75,-1
34712,162,1901.16,16.667,-1
34713,162,1901.92,25,-1
34712,162,1902.68,15,-1
34711,162,1903.68,25,-1
34713,162,1904.56,16.667,-1
34713,162,1905.68,21.429,-1
34712,162,1905.88,15,-1
34712,162,1908.16,18.75,-1
34712,162,1910.2,21.429,-1
34712,162,1913.96,15,-1
34713,162,1915.36,16.667,-1
34711,162,1915.72,21.429,-1
34712,162,1917.08,12.5,-1
34713,162,1918,13.636,-1
34711,162,1919,16.667,-1
34713,162,1921.08,16.667,-1
34713,162,1922.48,15,-1
34712,162,1923.56,16.667,-1
34712,162,1925.24,16.667,-1
34713,162,1925.6,18.75,-1
34711,162,1928.76,16.667,-1
34712,162,1929.04,16.667,-1
34713,162,1929.52,15,-1
34711,162,1931.28,18.75,-1
34713,162,1931.44,16.667,-1
34713,162,1932.88,16.667,-1
34712,162,1935.92,21.429,-1
34712,162,1938,13.636,-1
34713,162,1938.44,12.5,-1
34711,162,1939.2,15,-1
34712,162,1941.88,16.667,-1
34711,162,1942.56,18.75,-1
34713,162,1943.08,12.5,-1
34712,162,1943.32,12.5,-1
34712,162,1944.52,25,-1
34711,162,1945.24,9.375,-1
34713,162,1945.4,21.429,-1
34712,162,1945.68,12.5,-1
34712,162,1955.68,21.429,-1
34711,162,1957.12,10.714,-1
34713,162,1957.28,25,-1
34712,162,1962.4,13.636,-1
34711,162,1968.68,10,-1
34712,162,1973.56,18.75,-1
34712,162,1978.12,18.75,-1
34712,162,1983.2,18.75,-1
34711,162,1983.48,21.429,-1
34711,162,1986.2,37.5,-1
34712,162,1989.12,16.667,-1
34713,162,1989.4,21.429,-1
34712,162,1991.24,25,-1
34711,162,1991.44,21.429,-1
34713,162,1994.36,13.636,-1
34711,162,1997.76,25,-1
34712,162,1998.48,25,-1
34713,162,2000.24,16.667,-1
34712,162,2002.4,21.429,-1
34712,162,2006.2,18.75,-1
34713,162,2007.36,25,-1
34713,162,2008.12,11.538,-1
34712,162,2008.76,37.5,-1
34712,162,2010.32,18.75,-1
34713,162,2012.36,16.667,-1
34712,162,2014.76,18.75,-1
34713,162,2015.6,25,-1
34712,162,2016.44,15,-1
34711,162,2016.48,75,-1
34712,162,2018.48,15,-1
34713,162,2019,18.75,-1
34712,162,2020.88,16.667,-1
34713,162,2021.4,18.75,-1
34711,162,2022.88,13.636,-1
34713,162,2023.84,15,-1
34713,162,2025.28,25,-1
34712,162,2025.44,18.75,-1
34711,162,2025.96,13.636,-1
34712,162,2026.36,13.636,-1
34712,162,2028.24,16.667,-1
34712,162,2031.44,16.667,-1
34711,162,2033.76,21.429,-1
34712,162,2038.12,18.75,-1
34713,162,2038.8,16.667,-1
34712,162,2039.48,18.75,-1
34712,162,2040.28,15,-1
34713,162,2041.48,16.667,-1
34712,162,2041.72,15,-1
34711,162,2042.04,9.375,-1
34713,162,2042.72,18.75,-1
34712,162,2043.32,15,-1
34713,162,2044.08,21.429,-1
34712,162,2045.64,13.636,-1
34713,162,2045.96,13.636,-1
34713,162,2048.4,12.5,-1
34712,162,2049.2,25,-1
34711,162,2049.24,16.667,-1
34712,162,2051.04,18.75,-1
34713,162,2051.2,12.5,-1
34712,162,2051.84,15,-1
34711,162,2052.56,18.75,-1
34712,162,2053.32,15,-1
34711,162,2053.96,16.667,-1
34713,162,2054.28,21.429,-1
34712,162,2055.24,18.75,-1
34712,162,2056.16,13.636,-1
34713,162,2056.48,18.75,-1
34712,162,2058.4,16.667,-1
34712,162,2060.48,13.636,-1
34713,162,2062.4,15,-1
34713,162,2064.04,13.636,-1
34712,162,2064.88,15,-1
34711,162,2065.48,18.75,-1
34713,162,2067.04,16.667,-1
34712,162,2071.28,13.636,-1
34711,162,2071.96,16.667,-1
34713,162,2072.52,25,-1
34712,162,2075.32,12.5,-1
34711,162,2075.36,25,-1
34713,162,2078.68,21.429,-1
34712,162,2081.64,30,-1
34713,162,2081.68,18.75,-1
34713,162,2082.88,16.667,-1
34712,162,2090.56,18.75,-1
34711,162,2090.88,18.75,-1
34713,162,2091.08,16.667,-1
34712,162,2091.84,21.429,-1
34711,162,2092.84,16.667,-1
34713,162,2093.88,18.75,-1
34713,162,2098.84,25,-1
34711,162,2099.6,15,-1
34712,162,2101,18.75,-1
34713,162,2102.16,15,-1
34712,162,2102.4,16.667,-1
34713,162,2103,21.429,-1
34711,162,2104.24,13.636,-1
34712,162,2106.08,21.429,-1
34712,162,2107.96,15,-1
34711,162,2110,37.5,-1
34712,162,2110.2,25,-1
34713,162,2110.52,21.429,-1
34713,162,2111.24,18.75,-1
34712,162,2111.44,18.75,-1
34711,162,2116.44,37.5,-1
34712,162,2116.48,16.667,-1
34713,162,2117.24,12.5,-1
34712,162,2118.32,15,-1
34712,162,2119.64,16.667,-1
34712,162,2122.44,18.75,-1
34713,162,2123.16,18.75,-1
34712,162,2123.44,18.75,-1
34712,162,2125.64,16.667,-1
34712,162,2127.64,15,-1
34711,162,2129.52,13.636,-1
34713,162,2131.4,15,-1
34712,162,2133.28,16.667,-1
34713,162,2133.48,16.667,-1
34711,162,2134.52,16.667,-1
34712,162,2134.84,18.75,-1
34713,162,2135.96,15,-1
34712,162,2139.2,18.75,-1
34713,162,2139.56,21.429,-1
34712,162,2140.6,21.429,-1
34711,162,2140.84,18.75,-1
34711,162,2148.56,16.667,-1
34712,162,2151.8,18.75,-1
34713,162,2153.92,16.667,-1
34712,162,2154.12,13.636,-1
34712,162,2157.8,25,-1
34712,162,2159.16,25,-1
34712,162,2168.76,16.667,-1
34712,162,2169.88,18.75,-1
34713,162,2169.96,12.5,-1
34711,162,2170.84,8.3333,-1
34712,162,2175.56,12.5,-1
34713,162,2175.8,13.636,-1
34712,162,2177,10.714,-1
34711,162,2177.6,18.75,-1
34712,162,2181.68,13.636,-1
34713,162,2182.88,10.714,-1
34712,162,2183.04,21.429,-1
34713,162,2184.92,15,-1
34712,162,2185.08,11.538,-1
34711,162,2185.68,13.636,-1
34713,162,2186.12,13.636,-1
34713,162,2187.24,13.636,-1
34711,162,2187.68,12.5,-1
34712,162,2188.28,15,-1
34712,162,2189.4,13.636,-1
34712,162,2190.48,9.375,-1
34713,162,2192.04,10.714,-1
34711,162,2192.08,37.5,-1
34712,162,2192.12,16.667,-1
34712,162,2194.12,12.5,-1
34713,162,2194.16,10.714,-1
34711,162,2194.96,12.5,-1
34713,162,2195.52,10.714,-1
34712,162,2195.88,10,-1
34711,162,2196.24,12.5,-1
34713,162,2196.56,10,-1
34712,162,2196.88,10.714,-1
34712,162,2200.12,13.636,-1
34711,162,2201.32,10.714,-1
34713,162,2201.68,15,-1
34712,162,2202.52,10.714,-1
34713,162,2203.56,13.636,-1
34711,162,2204.12,15,-1
34712,162,2204.36,11.538,-1
34713,162,2205.28,13.636,-1
34711,162,2205.56,18.75,-1
34712,162,2206.12,18.75,-1
34713,162,2206.24,10,-1
34712,162,2209.4,16.667,-1
34712,162,2213.24,18.75,-1
34712,162,2216.24,18.75,-1
34712,162,2220.68,15,-1
34711,162,2221.48,16.667,-1
34713,162,2221.76,21.429,-1
34711,162,2223.44,12.5,-1
34711,162,2225.12,16.667,-1
34711,162,2228.52,21.429,-1
34713,162,2229.32,25,-1
34712,162,2230.24,13.636,-1
34712,162,2232.8,15,-1
34711,162,2233.8,16.667,-1
34713,162,2234.52,11.538,-1
34712,162,2236.68,18.75,-1
34713,162,2236.88,25,-1
34712,162,2237.72,16.667,-1
34712,162,2238.6,12.5,-1
34712,162,2242.84,18.75,-1
34713,162,2243.04,18.75,-1
34712,162,2245.52,18.75,-1
34712,162,2247.52,30,-1
34713,162,2248.68,13.636,-1
34712,162,2249.4,30,-1
34711,162,2250.96,18.75,-1
34711,162,2252.2,18.75,-1
34713,162,2252.48,18.75,-1
34712,162,2252.96,21.429,-1
34712,162,2256.08,21.429,-1
34713,162,2256.24,13.636,-1
34712,162,2258.12,16.667,-1
34711,162,2258.88,30,-1
34713,162,2259.6,15,-1
34712,162,2261.32,15,-1
34711,162,2261.6,13.636,-1
34712,162,2262.2,18.75,-1
34712,162,2263.92,16.667,-1
34713,162,2265.2,15,-1
34712,162,2267,21.429,-1
34712,162,2268.08,16.667,-1
34713,162,2268.4,11.538,-1
34711,162,2269.48,30,-1
34712,162,2269.96,15,-1
34713,162,2271.04,16.667,-1
34712,162,2271.32,18.75,-1
34711,162,2271.92,16.667,-1
34713,162,2273.4,13.636,-1
34713,162,2275.04,13.636,-1
34712,162,2275.36,15,-1
34711,162,2275.88,21.429,-1
34713,162,2276.12,15,-1
34712,162,2276.48,15,-1
34711,162,2277.32,15,-1
34712,162,2278.68,18.75,-1
34711,162,2279.56,16.667,-1
34713,162,2280.28,15,-1
34713,162,2281.88,13.636,-1
34711,162,2282.36,21.429,-1
34711,162,2283.56,21.429,-1
34712,162,2284,12.5,-1
34713,162,2287.68,15,-1
34712,162,2288.12,13.636,-1
34711,162,2291.2,16.667,-1
34713,162,2291.4,12.5,-1
34712,162,2292.72,13.636,-1
34713,162,2293.2,16.667,-1
34712,162,2302.48,18.75,-1
34711,162,2302.76,13.636,-1
34712,162,2304.24,15,-1
34713,162,2306.6,21.429,-1
34711,162,2307.08,21.429,-1
34712,162,2307.32,15,-1
34711,162,2307.88,15,-1
34712,162,2310.04,25,-1
34713,162,2310.8,15,-1
34712,162,2314.92,18.75,-1
34712,162,2318.56,12.5,-1
34712,162,2321.88,25,-1
34713,162,2323.16,21.429,-1
34712,162,2323.56,18.75,-1
34713,162,2327.88,18.75,-1
34713,162,2327.88,18.75,-1
34712,162,2329.24,18.75,-1
34712,162,2329.32,25,-1
34713,162,2331,21.429,-1
34713,162,2331,21.429,-1
34712,162,2333.72,15,-1
34712,162,2333.72,15,-1
34712,162,2335.52,15,-1
34712,162,2335.52,15,-1
34713,162,2335.84,12.5,-1
34713,162,2335.96,16.667,-1
34711,162,2337,13.636,-1
34712,162,2337.52,16.667,-1
34712,162,2338.2,21.429,-1
34712,162,2338.72,13.636,-1
34713,162,2338.88,13.636,-1
34712,162,2340,13.636,-1
34713,162,2341.04,13.636,-1
34711,162,2341.96,21.429,-1
34711,162,2343.68,21.429,-1
34712,162,2347.48,18.75,-1
34712,162,2353,16.667,-1
34712,162,2359.72,5.5556,-1
34712,162,2360.72,75,-1
34711,162,2361.52,15,-1
34712,162,2364.96,25,-1
34711,162,2365.92,21.429,-1
34713,162,2367.4,25,-1
34711,162,2367.88,16.667,-1
34712,162,2370.08,16.667,-1
34713,162,2370.76,12.5,-1
34711,162,2371.04,150,-1
34712,162,2371.32,30,-1
34712,162,2373.52,18.75,-1
34713,162,2375.68,15,-1
34713,162,2378.16,21.429,-1
34712,162,2380.68,25,-1
34711,162,2382.2,16.667,-1
34712,162,2382.44,16.667,-1
34713,162,2382.56,21.429,-1
34713,162,2383.56,21.429,-1
34713,162,2385.2,25,-1
34712,162,2389,25,-1
34712,162,2390.24,16.667,-1
34712,162,2391.76,11.538,-1
34711,162,2392.08,12.5,-1
34713,162,2392.72,13.636,-1
34713,162,2394.48,15,-1
34711,162,2394.72,15,-1
34712,162,2394.96,13.636,-1
34711,162,2396.8,16.667,-1
34713,162,2397.32,10,-1
34712,162,2398.6,18.75,-1
34711,162,2400.64,18.75,-1
34713,162,2400.76,37.5,-1
34712,162,2403,16.667,-1
34711,162,2403.08,18.75,-1
34711,162,2404.48,15,-1
34711,162,2406.52,16.667,-1
34712,162,2407.92,16.667,-1
34711,162,2409.12,18.75,-1
34713,162,2409.36,16.667,-1
34712,162,2409.68,13.636,-1
34713,162,2411.52,11.538,-1
34712,162,2411.72,12.5,-1
34713,162,2415,15,-1
34712,162,2423.04,13.636,-1
34711,162,2425.96,16.667,-1
34712,162,2428.96,16.667,-1
34713,162,2431.12,12.5,-1
34712,162,2434.64,16.667,-1
34711,162,2434.96,16.667,-1
34712,162,2436.72,16.667,-1
34712,162,2437.56,16.667,-1
34713,162,2438.52,18.75,-1
34712,162,2439.92,15,-1
34713,162,2440.76,21.429,-1
34712,162,2442.24,16.667,-1
34711,162,2442.48,15,-1
34712,162,2452.84,15,-1
34713,162,2453.52,18.75,-1
34711,162,2454.52,15,-1
34712,162,2458,15,-1
34711,162,2458.2,25,-1
34713,162,2462,16.667,-1
34711,162,2463.88,21.429,-1
34712,162,2464.16,18.75,-1
34712,162,2467.44,16.667,-1
34712,162,2469.28,21.429,-1
34712,162,2472.96,16.667,-1
34712,162,2474.84,16.667,-1
34712,162,2479.88,21.429,-1
34713,162,2480.52,18.75,-1
34712,162,2484.16,13.636,-1
34711,162,2488.6,18.75,-1
34713,162,2489,18.75,-1
34712,162,2489.36,21.429,-1
34711,162,2497.2,11.538,-1
34712,162,2497.36,8.8235,-1
34713,162,2497.52,13.636,-1
34711,162,2499.4,12.5,-1
34713,162,2500.28,13.636,-1
34713,162,2502.48,13.636,-1
34711,162,2502.76,13.636,-1
34712,162,2503.6,16.667,-1
34713,162,2504.24,12.5,-1
34711,162,2504.48,13.636,-1
34712,162,2505.12,16.667,-1
34711,162,2505.52,10,-1
34712,162,2507.4,13.636,-1
34711,162,2507.6,9.375,-1
34713,162,2507.8,18.75,-1
34712,162,2509.04,15,-1
34711,162,2510.52,10.714,-1
34713,162,2511.24,13.636,-1
34713,162,2512.72,12.5,-1
34712,162,2514.68,15,-1
34712,162,2516.08,11.538,-1
34712,162,2518.64,15,-1
34713,162,2518.88,18.75,-1
34711,162,2519.36,30,-1
34713,162,2521.72,12.5,-1
34712,162,2523.32,15,-1
34712,162,2525,10.714,-1
34713,162,2526.28,8.8235,-1
34713,162,2528.68,11.538,-1
34712,162,2529.04,11.538,-1
34711,162,2529.4,15,-1
34713,162,2529.8,13.636,-1
34713,162,2530.84,11.538,-1
34711,162,2531.2,13.636,-1
34712,162,2533.24,12.5,-1
34712,162,2534.76,10,-1
34713,162,2535.08,15,-1
34711,162,2535.72,13.636,-1
34712,162,2535.96,37.5,-1
34713,162,2536.28,11.538,-1
34711,162,2536.68,18.75,-1
34712,162,2541.44,15,-1
34713,162,2542.48,15,-1
34712,162,2544.72,12.5,-1
34711,162,2545.08,13.636,-1
34713,162,2546.24,18.75,-1
34712,162,2549.24,10.714,-1
34713,162,2550.56,15,-1
34712,162,2550.76,13.636,-1
34713,162,2552.68,13.636,-1
34712,162,2553.4,16.667,-1
34712,162,2554.76,25,-1
34711,162,2555.52,25,-1
34712,162,2555.76,25,-1
34712,162,2556.72,13.636,-1
34711,162,2557.24,21.429,-1
34713,162,2559.04,50,-1
34711,162,2560.52,15,-1
34712,162,2563.04,18.75,-1
34713,162,2563.2,18.75,-1
34713,162,2564.48,18.75,-1
34713,162,2569.2,18.75,-1
34711,162,2569.44,16.667,-1
34712,162,2571.52,18.75,-1
34713,162,2574.84,13.636,-1
34711,162,2580.8,18.75,-1
34712,162,2585.72,13.636,-1
34712,162,2592.12,13.636,-1
34712,162,2596.04,13.636,-1
34713,162,2599.4,12.5,-1
34712,162,2600,13.636,-1
34711,162,2603,16.667,-1
34713,162,2603.32,16.667,-1
34712,162,2604.4,13.636,-1
34713,162,2605.08,15,-1
34712,162,2605.72,21.429,-1
34711,162,2606.36,16.667,-1
34712,162,2606.72,25,-1
34713,162,2607.12,37.5,-1
34712,162,2609.48,16.667,-1
34711,162,2611.72,25,-1
34711,162,2616.16,30,-1
34712,162,2616.44,37.5,-1
34713,162,2616.68,21.429,-1
34713,162,2619.36,21.429,-1
34712,162,2619.68,18.75,-1
34711,162,2620.64,30,-1
34711,162,2622.84,21.429,-1
34713,162,2623,75,-1
34712,162,2624.36,18.75,-1
34711,162,2625,16.667,-1
34712,162,2625.92,25,-1
34713,162,2626.48,25,-1
34712,162,2626.84,21.429,-1
34711,162,2628.52,13.636,-1
34713,162,2629.4,25,-1
34713,162,2631.12,12.5,-1
34712,162,2632.24,18.75,-1
34711,162,2635.4,15,-1
34711,162,2642.76,8.8235,-1
34712,162,2643.32,13.636,-1
34713,162,2644.16,13.636,-1
34713,162,2645.2,13.636,-1
34712,162,2645.8,13.636,-1
34713,162,2646.32,13.636,-1
34711,162,2648,15,-1
34713,162,2648.24,15,-1
34712,162,2648.52,12.5,-1
34712,162,2651.68,16.667,-1
34711,162,2652.2,13.636,-1
34712,162,2654.16,15,-1
34711,162,2655.72,18.75,-1
34713,162,2656.8,13.636,-1
34712,162,2657,12.5,-1
34711,162,2657.44,16.667,-1
34713,162,2658.4,18.75,-1
34712,162,2658.44,18.75,-1
34712,162,2660.64,13.636,-1
34713,162,2660.88,12.5,-1
34711,162,2661.12,15,-1
34711,162,2662,13.636,-1
34713,162,2663.24,16.667,-1
34711,162,2664.12,16.667,-1
34713,162,2664.8,12.5,-1
34712,162,2666.72,15,-1
34711,162,2667.04,16.667,-1
34712,162,2668.4,16.667,-1
34712,162,2669.4,18.75,-1
34713,162,2669.6,15,-1
34712,162,2670.52,11.538,-1
34713,162,2671.56,18.75,-1
34712,162,2672.04,12.5,-1
34712,162,2675.4,12.5,-1
34713,162,2676.96,12.5,-1
34713,162,2679.52,13.636,-1
34713,162,2681.48,25,-1
34712,162,2682.2,11.538,-1
34713,162,2683.88,25,-1
34711,162,2684.08,16.667,-1
34712,162,2685.8,18.75,-1
34712,162,2688.48,16.667,-1
34711,162,2688.72,18.75,-1
34712,162,2690.96,16.667,-1
34712,162,2693.56,15,-1
34713,162,2695,21.429,-1
34713,162,2696.24,37.5,-1
34712,162,2696.56,21.429,-1
34712,162,2698.4,13.636,-1
34711,162,2699.08,18.75,-1
34712,162,2699.32,50,-1
34713,162,2700.36,25,-1
34711,162,2701.72,16.667,-1
34711,162,2704.76,16.667,-1
34712,162,2711,13.636,-1
34712,162,2712.16,18.75,-1
34713,162,2712.8,16.667,-1
34713,162,2717.8,25,-1
34712,162,2718.68,25,-1
34713,162,2719.56,30,-1
34712,162,2721.2,15,-1
34711,162,2721.44,25,-1
34713,162,2724.04,16.667,-1
34711,162,2724.2,25,-1
34712,162,2728.32,21.429,-1
34713,162,2730.52,37.5,-1
34712,162,2733.28,18.75,-1
34711,162,2738.32,16.667,-1
34713,162,2744.2,16.667,-1
34712,162,2745.24,13.636,-1
34712,162,2746.68,21.429,-1
34712,162,2747.92,13.636,-1
34713,162,2748.24,15,-1
34711,162,2748.4,30,-1
34713,162,2749.92,16.667,-1
34712,162,2750.92,13.636,-1
34712,162,2752.76,12.5,-1
34713,162,2752.92,21.429,-1
34713,162,2754.56,15,-1
34712,162,2754.92,12.5,-1
34711,162,2755.64,18.75,-1
34713,162,2756.56,13.636,-1
34712,162,2756.8,12.5,-1
34711,162,2760.76,21.429,-1
34713,162,2761.76,18.75,-1
34712,162,2762.8,21.429,-1
34711,162,2763.48,21.429,-1
34713,162,2763.76,13.636,-1
34712,162,2764.12,18.75,-1
34713,162,2767,16.667,-1
34712,162,2767.32,18.75,-1
34711,162,2767.76,18.75,-1
34711,162,2769.96,25,-1
34712,162,2774.36,15,-1
34711,162,2776.56,10.714,-1
34712,162,2776.84,25,-1
34713,162,2777.72,13.636,-1
34712,162,2779.64,18.75,-1
34713,162,2780.4,15,-1
34711,162,2780.88,15,-1
34712,162,2781.36,16.667,-1
34713,162,2783,15,-1
34711,162,2785.56,13.636,-1
34712,162,2787.2,12.5,-1
34711,162,2788.6,11.538,-1
34713,162,2789,11.538,-1
34712,162,2789.44,13.636,-1
34712,162,2790.52,11.538,-1
34713,162,2790.56,13.636,-1
34711,162,2790.6,12.5,-1
34712,162,2791.4,16.667,-1
34713,162,2792.08,13.636,-1
34712,162,2793.24,8.3333,-1
34713,162,2793.6,15,-1
34711,162,2794.44,15,-1
34712,162,2794.68,13.636,-1
34713,162,2796.64,13.636,-1
34712,162,2796.88,15,-1
34712,162,2797.96,10.714,-1
34713,162,2798.76,13.636,-1
